input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,1,48.157,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,2,48.222,28.081
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,3,48.396,28.824
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,4,48.707,29.651
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,5,49.732,30.133
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,6,50.547,31.017
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,7,50.775,31.058
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,8,50.899,31.249
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,9,50.686,30.554
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,10,50.569,30.27
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,11,50.436,29.742
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,12,50.574,29.456
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,13,50.936,29.832
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,14,50.748,29.201
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,15,50.702,28.77
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,16,49.037,27.744
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,17,49.657,27.77
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,18,50.2,28.36
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,19,51.018,29.252
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,20,51.286,29.323
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,21,49.75,27.827
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,22,47.229,26.774
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,23,46.547,26.945
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,24,47.656,26.862
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,25,50.342,26.595
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,26,51.529,29.034
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,27,52.084,30.602
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,28,52.008,30.075
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,29,51.447,28.224
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,30,50.044,27.197
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,31,48.447,26.899
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,32,47.651,27.497
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,33,47.513,28.893
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,34,49.1,29.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,35,50.025,29.68
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,36,50.101,29.092
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,37,48.506,28.398
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,38,47.518,28.374
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,39,48.038,28.425
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008880_008981.y4m,40,48.87,28.865
