input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,1,20.281,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,2,20.018,17.448
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,3,19.907,17.753
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,4,20.553,17.467
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,5,20.323,17.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,6,20.224,17.444
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,7,20.084,17.198
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,8,18.321,17.304
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,9,17.178,17.877
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,10,17.053,18.143
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,11,17.845,17.89
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,12,19.663,17.192
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,13,21.322,16.686
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,14,22.16,16.231
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,15,22.396,16.341
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,16,22.424,16.67
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,17,22.779,17.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,18,23.343,17.448
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,19,23.521,18.027
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,20,22.331,18.294
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,21,20.526,18.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,22,20.244,18.205
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,23,19.759,17.938
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,24,17.738,17.445
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,25,17.556,18.271
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,26,20.172,17.464
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,27,22.041,17.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,28,22.341,16.426
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,29,22.371,15.255
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,30,22.488,15.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,31,22.248,14.256
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,32,21.678,14.198
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,33,21.892,13.704
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,34,21.951,13.408
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,35,21.49,13.639
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,36,22.481,13.775
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,37,23.013,13.497
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,38,21.394,14.262
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,39,21.078,14.67
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,40,20.506,14.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,41,20.952,15.186
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,42,22.26,14.629
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,43,22.204,14.048
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,44,22.17,14.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001488_001590.y4m,45,22.201,14.668
