input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,1,24.504,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,2,24.479,10.893
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,3,24.592,10.988
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,4,24.667,10.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,5,24.709,10.338
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,6,24.583,10.129
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,7,24.554,10.32
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,8,24.459,10.748
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,9,24.446,10.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,10,24.45,10.725
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,11,24.43,10.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,12,24.39,10.593
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,13,24.427,10.409
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,14,24.528,10.161
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,15,24.44,10.103
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,16,24.347,10.259
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,17,24.31,10.424
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,18,24.4,10.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,19,24.32,10.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,20,24.299,10.707
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,21,24.31,10.919
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,22,24.309,10.856
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,23,24.302,10.799
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,24,24.294,10.901
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,25,24.231,11.05
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,26,24.173,10.967
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,27,24.223,11.016
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,28,24.236,11.001
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,29,24.202,10.717
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,30,24.196,10.854
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,31,24.15,10.97
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,32,24.108,10.978
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,33,24.12,11.015
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,34,24.084,11.006
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,35,24.064,11.126
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,36,24.062,11.227
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,37,24.058,11.244
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,38,24.114,11.274
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,39,23.994,11.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,40,24.054,11.498
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,41,24.114,11.327
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,42,24.079,11.038
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,43,24.073,11.129
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,44,24.127,11.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,45,24.153,11.012
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,46,24.062,11.054
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,47,24.015,11.21
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,48,23.959,11.399
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,49,23.993,11.342
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,50,23.948,11.184
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,51,23.969,11.162
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,52,23.961,11.19
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,53,23.884,11.177
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,54,23.914,11.298
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,55,23.932,11.272
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,56,23.902,11.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,57,23.839,11.244
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,58,23.899,11.296
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,59,23.869,11.247
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,60,23.797,11.098
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,61,23.853,11.126
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,62,23.855,11.05
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,63,23.853,10.947
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,64,23.889,10.86
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,65,23.907,10.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,66,23.928,10.859
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,67,23.907,10.909
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,68,23.907,10.789
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,69,23.948,10.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,70,23.803,10.812
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,71,23.823,10.843
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,72,23.899,10.717
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,73,23.908,10.757
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,74,23.925,10.69
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,75,23.803,10.674
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,76,23.858,10.765
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,77,23.777,10.711
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,78,23.82,10.687
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,79,23.842,10.663
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,80,23.908,10.559
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,81,23.818,10.524
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,82,23.751,10.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,83,23.744,10.646
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,84,23.607,10.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,85,23.621,10.708
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,86,23.631,10.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,87,23.54,10.555
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,88,23.608,10.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,89,23.497,10.543
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,90,23.568,10.56
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,91,23.58,10.595
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,92,23.661,10.531
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,93,23.642,10.546
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,94,23.562,10.63
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,95,23.592,10.738
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,96,23.602,10.605
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,97,23.637,10.744
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,98,23.701,10.655
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,99,23.672,10.455
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,100,23.637,10.378
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,101,23.672,10.407
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,102,23.716,10.313
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,103,23.792,9.952
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,104,23.788,9.776
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,105,23.749,9.797
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,106,23.761,9.852
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,107,23.776,9.865
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,108,23.67,9.972
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,109,23.657,10.153
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,110,23.646,10.058
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,111,23.653,9.949
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012497_012608.y4m,112,23.615,9.916
