input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,1,23.401,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,2,22.985,14.295
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,3,22.821,14.008
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,4,23.205,13.566
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,5,23.162,13.603
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,6,22.588,15.441
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,7,22.497,16.542
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,8,23.487,16.779
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,9,23.088,16.513
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,10,22.973,16.498
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,11,23.632,15.086
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,12,24.167,13.115
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,13,24.006,12.233
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,14,24.224,12.494
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,15,24.252,12.371
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,16,23.581,13.74
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,17,23.199,14.854
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,18,22.142,16.5
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,19,21.696,17.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,20,21.706,17.713
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,21,22.386,16.376
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,22,22.897,15.442
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,23,23.738,15.887
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,24,24.357,14.767
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,25,24.972,13.654
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,26,25.469,12.57
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,27,24.7,15.265
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,28,25.022,17.288
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,29,24.502,17.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,30,24.576,17.953
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,31,24.318,16.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,32,24.588,16.254
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,33,24.221,15.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,34,24.947,14.52
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,35,24.919,14.075
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,36,24.605,14.59
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,37,24.748,14.636
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,38,24.91,14.303
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,39,25.323,15.057
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,40,25.339,15.286
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,41,25.123,15.063
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,42,23.951,15.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,43,24.303,15.896
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,44,24.787,14.955
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,45,25.152,13.627
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,46,25.741,12.453
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,47,25.402,12.024
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,48,25.227,14.028
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,49,25.808,12.971
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,50,26.07,12.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,51,26.494,11.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,52,26.039,11.852
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,53,26.179,12.259
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,54,25.119,13.292
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,55,25.131,14.499
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,56,24.693,14.711
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,57,23.963,15.35
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,58,24.1,15.721
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,59,24.882,15.167
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,60,25.488,13.82
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,61,24.758,13.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,62,24.921,14.046
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,63,24.875,13.901
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,64,25.302,13.795
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,65,24.102,13.152
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,66,21.284,12.812
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,67,19.172,12.046
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,68,17.979,11.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,69,16.597,11.11
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,70,15.885,11.252
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,71,16.436,11.507
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,72,17.361,11.971
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,73,18.355,13.787
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,74,19.277,15.404
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003274_003349.y4m,75,21.434,16.393
