input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,1,31.992,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,2,31.75,13.124
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,3,31.825,13.641
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,4,32.062,13.139
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,5,32.149,10.903
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,6,32.253,8.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,7,32.303,7.53
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,8,32.207,11.199
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,9,32.124,13.501
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,10,32.19,13.323
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,11,32.0,13.717
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,12,32.253,13.312
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,13,32.383,10.266
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,14,32.429,4.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,15,32.497,3.567
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,16,32.542,6.253
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,17,32.413,10.352
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,18,32.179,12.308
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,19,32.266,12.188
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,20,32.399,11.375
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,21,32.281,11.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,22,32.254,12.645
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,23,32.342,12.212
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,24,32.487,9.687
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,25,32.474,5.381
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,26,32.544,4.881
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,27,32.611,6.095
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,28,32.622,8.032
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,29,32.644,8.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,30,32.635,5.774
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,31,32.658,6.684
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,32,32.749,8.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,33,32.75,9.249
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,34,32.829,9.077
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,35,32.794,4.321
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,36,32.813,6.391
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,37,32.766,5.606
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,38,32.7,4.752
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,39,32.676,10.041
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,40,32.757,10.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,41,32.736,10.526
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,42,32.725,11.167
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,43,32.752,9.432
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008435_008573.y4m,44,32.735,6.082
