input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,1,23.864,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,2,23.959,2.558
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,3,23.989,2.267
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,4,23.996,2.248
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,5,24.002,2.227
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,6,23.996,2.341
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,7,23.922,3.045
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,8,23.932,2.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,9,23.927,2.358
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,10,23.929,2.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,11,23.932,2.262
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,12,23.887,2.489
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,13,23.775,2.949
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,14,23.699,2.797
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,15,23.662,2.487
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,16,23.652,2.278
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,17,23.645,2.286
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,18,23.536,2.435
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,19,23.328,3.123
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,20,23.222,3.177
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,21,23.177,2.759
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,22,23.185,2.522
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,23,23.2,2.507
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,24,23.083,2.823
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,25,22.923,3.307
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,26,22.859,2.774
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,27,22.85,2.389
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,28,22.857,2.211
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,29,22.943,2.166
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,30,22.753,2.391
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,31,22.442,2.903
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,32,22.248,2.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,33,22.143,2.223
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,34,22.111,2.291
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,35,22.109,2.488
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,36,22.072,2.795
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,37,21.696,3.707
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,38,21.315,3.607
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,39,21.121,2.705
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,40,21.019,2.238
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,41,20.968,2.228
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,42,20.906,2.307
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,43,20.459,3.099
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,44,20.019,3.399
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,45,19.75,2.769
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,46,19.596,2.346
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,47,19.55,2.18
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,48,19.492,2.13
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,49,19.1,3.244
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,50,18.654,3.769
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,51,18.332,3.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,52,18.176,3.041
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,53,18.04,2.429
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,54,17.96,2.538
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,55,17.609,3.658
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,56,17.145,3.692
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,57,16.827,3.192
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,58,16.654,2.912
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,59,16.579,2.562
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,60,16.513,2.426
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,61,16.233,3.656
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,62,16.051,3.711
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,63,15.942,3.244
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,64,15.931,2.705
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,65,15.905,2.371
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,66,15.922,2.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,67,15.894,3.095
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,68,15.906,3.339
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,69,15.951,3.079
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,70,16.008,2.864
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,71,16.061,2.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,72,16.143,3.022
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,73,16.347,3.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,74,16.537,3.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,75,16.646,2.699
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,76,16.734,2.318
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,77,16.753,2.173
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,78,16.782,2.192
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,79,16.884,2.595
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,80,17.056,2.63
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,81,17.22,2.466
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,82,17.321,2.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,83,17.373,2.139
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,84,17.421,2.187
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,85,17.474,2.624
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,86,17.535,2.744
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,87,17.591,2.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,88,17.632,2.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,89,17.625,2.26
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,90,17.627,2.291
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,91,17.648,2.782
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,92,17.599,2.785
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,93,17.531,2.567
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,94,17.467,2.748
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,95,17.408,2.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,96,17.37,2.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,97,17.247,3.988
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,98,17.249,3.411
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,99,17.33,2.993
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,100,17.391,2.482
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,101,17.448,2.258
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,102,17.473,2.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,103,17.647,4.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,104,17.894,4.579
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,105,18.128,3.468
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,106,18.271,2.696
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,107,18.326,2.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,108,18.417,2.26
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,109,18.478,2.262
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,110,18.51,2.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,111,18.296,2.252
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,112,17.949,2.425
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,113,17.625,2.431
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,114,17.418,2.331
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,115,17.433,2.675
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,116,17.549,2.652
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,117,17.631,2.383
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,118,17.673,2.298
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,119,17.754,2.316
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,120,17.86,2.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,121,18.102,2.806
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,122,18.326,3.138
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,123,18.521,3.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,124,18.742,2.609
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,125,19.027,2.749
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,126,19.357,2.96
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,127,19.716,2.776
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,128,20.108,2.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,129,20.546,2.635
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,130,21.049,2.838
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,131,21.581,2.831
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,132,22.141,2.689
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,133,22.732,2.609
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,134,23.385,2.702
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,135,24.093,3.168
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,136,24.818,3.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,137,25.636,3.135
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,138,26.529,3.191
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,139,27.502,3.302
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_010539_010678.y4m,140,28.534,3.434
