input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,1,34.858,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,2,34.842,5.92
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,3,34.851,5.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,4,34.878,4.38
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,5,34.87,4.2
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,6,34.859,4.149
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,7,34.87,3.799
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,8,34.844,3.994
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,9,34.837,4.761
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,10,34.861,4.904
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,11,34.82,4.988
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,12,34.82,4.36
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,13,34.817,3.991
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,14,34.8,4.079
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,15,34.798,4.119
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,16,34.805,4.413
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,17,34.837,4.487
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,18,34.839,4.761
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,19,34.837,5.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,20,34.792,6.961
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,21,34.814,7.287
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,22,34.837,7.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,23,34.852,7.239
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,24,34.891,6.797
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,25,34.856,6.034
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,26,34.91,6.15
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,27,34.945,5.69
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,28,34.974,4.84
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,29,34.964,4.291
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,30,34.942,4.24
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,31,34.925,5.257
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,32,34.893,6.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,33,34.882,6.433
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,34,34.917,6.379
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,35,34.908,4.858
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,36,34.882,4.75
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,37,34.913,4.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,38,34.892,3.654
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001346_001384.y4m,39,34.882,4.338
