input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,1,20.096,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,2,20.187,8.245
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,3,20.058,7.719
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,4,20.028,9.193
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,5,20.034,10.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,6,19.855,11.15
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,7,19.751,10.562
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,8,19.758,9.805
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,9,19.781,7.869
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,10,19.867,8.61
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,11,19.873,8.842
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,12,19.795,9.26
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,13,19.742,8.261
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,14,19.914,6.992
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,15,19.934,5.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,16,19.494,8.185
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,17,19.416,9.815
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,18,19.44,9.512
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,19,19.645,8.39
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,20,19.452,7.939
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,21,19.397,8.62
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,22,19.616,9.546
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,23,19.567,10.359
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004984_005061.y4m,24,19.588,10.878
