input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,1,26.643,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,2,26.925,20.059
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,3,26.996,19.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,4,26.805,19.468
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,5,26.968,19.33
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,6,26.932,19.063
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,7,27.072,18.922
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,8,27.044,18.915
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,9,26.627,19.445
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,10,27.096,19.735
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,11,26.698,19.98
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,12,26.458,20.277
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,13,26.826,20.624
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,14,27.084,20.78
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,15,27.669,20.849
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,16,28.045,20.892
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,17,28.602,20.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,18,28.935,20.859
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,19,29.455,20.866
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,20,29.808,20.877
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,21,30.256,20.867
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,22,30.516,20.862
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,23,30.865,21.008
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,24,31.44,21.098
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,25,31.808,21.052
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,26,32.312,21.058
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,27,32.522,21.304
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,28,32.922,21.512
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,29,33.121,21.602
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,30,33.526,21.412
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,31,33.827,21.318
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,32,34.02,21.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,33,34.798,21.086
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,34,35.185,20.77
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,35,35.695,20.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,36,36.353,20.329
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,37,36.505,20.248
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,38,37.092,19.96
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,39,37.396,19.692
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,40,37.664,19.5
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,41,37.734,19.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,42,37.881,19.455
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,43,37.808,19.558
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,44,37.992,19.759
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,45,37.971,19.767
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,46,38.216,19.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,47,38.58,19.463
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,48,38.721,19.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,49,38.992,19.372
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,50,38.969,19.425
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,51,39.016,19.6
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,52,38.908,19.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,53,38.948,19.874
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,54,39.192,19.835
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,55,39.355,19.742
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,56,39.81,19.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,57,39.988,19.102
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,58,40.365,18.807
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,59,40.586,18.581
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,60,40.748,18.343
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,61,40.911,18.3
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,62,40.92,18.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,63,40.997,18.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,64,41.045,18.479
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,65,41.075,18.514
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,66,41.397,18.486
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,67,41.541,18.338
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,68,41.889,18.341
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,69,42.126,18.094
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,70,42.239,18.094
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,71,42.345,18.182
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,72,42.356,18.249
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,73,42.614,18.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,74,42.789,17.986
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,75,42.884,17.92
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,76,43.012,17.655
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,77,43.125,17.612
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,78,43.297,17.286
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,79,43.259,17.176
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,80,43.28,17.324
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,81,43.568,16.796
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,82,43.799,15.937
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,83,43.935,15.211
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,84,44.054,14.54
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,85,44.198,13.927
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,86,44.234,13.749
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,87,44.168,13.776
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,88,44.064,14.128
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,89,44.046,14.463
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,90,44.044,14.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,91,44.166,13.869
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,92,44.236,12.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,93,44.362,11.972
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,94,44.402,10.48
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,95,44.351,10.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,96,44.398,9.889
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,97,44.405,10.305
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001917_002014.y4m,98,44.426,10.082
