input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,1,20.95,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,2,20.796,3.967
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,3,20.662,3.945
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,4,20.603,3.894
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,5,20.52,3.898
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,6,20.445,3.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,7,20.332,3.898
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,8,20.266,3.905
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,9,20.149,3.886
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,10,20.072,3.843
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,11,19.951,3.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,12,19.844,3.755
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,13,19.772,3.75
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,14,19.601,3.768
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,15,19.44,3.708
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,16,19.332,3.669
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,17,19.265,3.66
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,18,19.037,3.674
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,19,18.912,3.635
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,20,18.88,3.615
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013650_013763.y4m,21,18.865,3.592
