input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,1,26.256,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,2,26.364,9.522
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,3,26.53,9.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,4,26.483,9.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,5,26.426,9.243
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,6,26.423,9.407
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,7,26.483,9.543
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,8,26.392,9.75
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,9,25.987,9.754
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,10,26.118,9.178
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,11,26.077,9.098
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,12,26.267,9.335
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,13,26.468,9.343
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,14,26.458,9.346
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,15,26.485,9.825
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,16,26.336,9.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,17,26.345,9.654
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,18,26.322,9.475
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,19,26.219,9.089
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,20,26.077,8.971
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,21,26.023,9.169
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,22,25.966,9.383
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,23,26.06,9.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,24,26.189,9.206
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,25,26.061,9.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,26,26.076,9.488
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,27,26.264,9.741
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,28,26.252,10.087
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,29,26.019,10.195
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,30,25.861,10.346
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,31,25.635,10.138
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,32,25.481,10.349
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,33,25.267,10.567
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,34,25.028,10.809
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,35,24.758,10.665
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,36,24.457,10.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,37,24.308,10.34
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,38,24.345,10.596
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,39,24.106,10.858
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,40,23.651,10.791
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,41,23.55,10.665
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,42,23.653,11.055
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,43,23.699,11.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,44,23.724,10.551
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,45,23.696,10.445
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,46,23.556,10.022
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,47,23.302,9.616
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,48,23.423,9.542
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,49,23.353,9.849
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,50,23.494,10.477
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,51,23.365,10.299
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,52,23.536,10.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,53,23.582,9.854
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,54,23.433,10.041
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,55,23.663,10.011
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,56,23.803,11.017
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,57,23.93,11.342
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,58,23.806,11.604
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,59,24.031,11.314
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,60,24.115,11.735
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,61,23.989,12.176
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,62,23.72,11.716
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,63,23.547,12.503
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,64,23.37,12.627
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,65,23.06,12.233
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,66,22.87,11.752
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,67,22.827,12.392
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,68,22.866,12.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,69,22.698,12.164
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,70,22.625,12.18
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,71,22.255,12.002
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,72,22.127,11.916
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,73,22.308,12.041
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,74,22.365,12.69
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,75,22.28,12.969
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,76,22.186,12.917
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,77,21.846,12.666
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,78,21.647,12.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,79,21.498,11.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,80,21.698,11.75
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,81,21.599,11.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,82,21.479,11.733
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,83,21.425,11.726
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,84,21.793,11.262
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,85,21.687,11.032
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,86,21.776,10.466
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,87,22.168,10.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,88,22.532,10.616
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,89,22.539,11.187
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,90,22.8,11.649
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,91,22.945,12.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,92,23.016,12.146
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,93,22.739,12.436
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,94,22.556,12.527
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,95,22.261,12.101
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,96,22.063,11.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,97,21.732,11.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,98,21.433,11.783
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,99,21.423,11.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,100,21.296,11.962
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,101,21.228,11.86
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,102,21.334,11.901
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,103,21.512,11.718
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,104,21.51,11.6
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,105,21.87,11.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,106,22.002,11.598
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,107,22.028,11.271
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,108,22.156,11.257
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,109,22.694,11.023
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,110,22.91,10.997
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,111,23.029,10.794
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,112,23.018,10.739
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,113,22.087,10.501
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,114,20.404,10.04
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,115,19.262,9.197
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,116,18.527,8.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,117,18.321,8.771
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,118,18.763,8.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,119,19.692,8.011
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,120,20.888,7.771
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,121,22.54,7.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,122,24.36,6.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,123,26.323,7.557
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,124,28.462,8.295
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,125,31.009,8.756
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,126,33.394,9.925
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006249_006375.y4m,127,36.085,12.123
