input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,1,13.494,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,2,13.409,8.828
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,3,13.336,8.832
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,4,13.292,8.819
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,5,13.39,8.891
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,6,13.381,9.053
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,7,13.608,9.271
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,8,13.824,9.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,9,13.906,9.739
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,10,14.242,9.954
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,11,14.456,9.476
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,12,14.394,9.334
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,13,14.235,9.065
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,14,14.142,8.722
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,15,14.077,8.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,16,14.055,8.249
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,17,13.804,7.933
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,18,13.862,7.72
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,19,13.576,7.836
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,20,13.275,8.016
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,21,13.204,7.976
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,22,12.962,8.04
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,23,12.741,8.116
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,24,12.647,7.854
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,25,12.849,7.76
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,26,12.903,7.744
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,27,12.843,7.796
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,28,12.752,7.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011313_011430.y4m,29,12.459,7.667
