input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,1,22.097,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,2,21.974,13.339
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,3,21.964,13.791
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,4,21.958,13.68
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,5,21.953,13.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,6,21.808,12.819
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,7,21.695,12.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,8,21.642,11.392
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,9,21.591,10.965
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,10,21.546,11.006
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,11,21.547,11.472
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,12,21.688,11.456
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,13,21.786,11.217
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,14,22.03,10.835
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,15,22.22,11.19
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,16,22.222,11.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,17,22.112,12.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,18,21.874,13.064
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,19,21.838,13.32
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,20,21.781,13.529
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,21,21.445,12.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,22,21.212,13.505
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,23,20.919,13.556
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002664_002786.y4m,24,20.934,13.709
