input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,1,23.303,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,2,23.264,3.466
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,3,23.281,3.707
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,4,23.254,3.286
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,5,23.181,3.302
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,6,23.237,3.457
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,7,23.246,3.651
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,8,23.278,3.519
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,9,23.087,3.722
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,10,23.46,4.24
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,11,23.322,3.384
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,12,23.124,3.946
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,13,23.306,3.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,14,23.247,3.501
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,15,23.316,3.253
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,16,23.328,3.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,17,23.321,3.183
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,18,23.209,3.789
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,19,23.291,4.38
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,20,23.154,4.075
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,21,23.28,3.729
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,22,23.211,3.905
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,23,23.317,3.993
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,24,23.232,4.438
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,25,23.308,4.087
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,26,23.264,4.213
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,27,23.305,3.602
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,28,23.324,3.644
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,29,23.251,3.311
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,30,23.302,3.731
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,31,23.284,3.575
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,32,23.06,3.846
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,33,23.487,3.924
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,34,23.444,3.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,35,23.341,3.794
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,36,23.297,3.308
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,37,23.488,3.478
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,38,23.301,3.595
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,39,23.292,4.203
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,40,23.614,3.853
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,41,23.583,4.58
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,42,23.382,4.912
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,43,23.559,4.51
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,44,23.529,4.548
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,45,23.604,3.641
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,46,23.63,3.438
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,47,23.487,3.823
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,48,23.498,3.849
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,49,23.534,3.935
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,50,23.381,3.601
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,51,23.625,4.536
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,52,23.697,3.627
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,53,23.307,4.245
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,54,23.733,5.209
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,55,23.68,3.934
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,56,23.486,3.86
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,57,23.444,3.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,58,23.477,3.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,59,23.565,3.638
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,60,23.681,3.479
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,61,23.619,3.19
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,62,23.546,3.205
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012969_013078.y4m,63,23.537,4.317
