input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,1,26.666,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,2,27.358,17.2
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,3,27.303,18.017
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,4,26.971,18.332
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,5,25.964,17.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,6,23.78,20.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,7,23.011,21.892
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,8,22.436,21.527
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,9,22.597,21.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,10,23.73,20.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,11,24.732,20.41
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,12,24.775,20.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,13,24.017,22.103
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,14,22.808,23.14
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,15,21.924,24.334
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,16,20.837,25.457
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,17,20.654,26.864
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,18,20.035,27.771
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,19,19.652,28.285
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,20,18.904,29.115
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,21,18.471,29.532
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,22,17.487,28.451
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,23,17.707,26.391
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,24,18.426,27.081
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,25,18.82,29.747
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,26,19.862,28.202
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,27,20.647,25.908
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,28,21.238,23.09
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,29,20.901,24.669
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,30,20.57,26.178
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,31,20.119,27.204
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,32,20.305,24.98
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,33,20.34,25.203
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,34,20.452,24.019
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,35,21.595,23.52
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,36,22.083,22.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,37,21.982,21.489
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,38,21.432,21.101
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,39,21.572,21.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,40,22.008,21.919
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,41,22.088,20.926
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,42,21.584,21.312
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,43,20.857,20.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,44,20.64,20.656
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,45,21.264,20.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,46,21.261,20.122
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,47,21.674,19.176
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,48,22.23,19.213
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,49,22.449,19.767
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,50,22.851,19.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,51,22.602,19.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,52,23.07,19.352
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,53,23.099,18.434
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,54,23.426,18.014
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,55,23.686,17.543
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,56,23.267,16.396
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,57,23.76,16.718
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,58,24.203,16.389
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,59,24.426,16.233
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,60,25.32,16.117
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,61,26.351,15.663
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,62,26.388,15.432
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,63,26.31,15.96
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,64,25.819,16.526
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,65,26.085,16.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,66,26.718,16.318
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,67,27.141,15.533
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,68,26.838,15.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,69,26.56,15.956
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,70,26.08,15.758
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,71,25.744,15.993
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,72,26.252,14.891
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,73,26.573,12.682
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,74,26.564,11.566
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,75,26.777,10.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,76,25.617,9.206
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,77,24.403,10.266
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,78,23.138,11.222
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,79,21.789,11.538
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,80,20.427,11.814
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,81,19.687,11.821
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,82,18.703,10.622
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,83,17.887,10.665
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,84,17.176,10.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,85,16.329,10.334
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,86,15.244,10.487
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,87,14.209,10.689
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,88,13.074,11.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,89,12.595,10.746
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,90,12.226,9.802
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,91,11.956,9.378
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,92,11.739,8.869
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,93,11.569,8.29
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,94,11.578,7.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,95,11.388,8.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,96,11.336,7.872
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,97,11.326,7.973
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,98,11.639,8.459
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,99,12.055,9.231
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,100,12.42,9.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,101,12.539,10.369
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,102,12.68,11.548
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,103,12.791,11.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003350_003453.y4m,104,13.031,12.0
