input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,1,29.424,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,2,29.087,15.049
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,3,28.98,15.2
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,4,28.883,15.421
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,5,28.934,15.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,6,29.129,14.809
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,7,29.175,14.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,8,29.229,13.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,9,29.228,13.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,10,29.282,12.844
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,11,29.269,12.514
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,12,29.295,12.344
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,13,29.449,12.225
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,14,29.408,11.933
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,15,29.39,11.45
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,16,29.45,10.997
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,17,29.179,11.231
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,18,29.015,11.768
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,19,28.935,12.649
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,20,28.741,13.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,21,28.623,13.447
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,22,28.631,13.666
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,23,28.452,13.729
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,24,28.341,14.139
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,25,28.458,14.773
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,26,28.668,15.284
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,27,28.967,15.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,28,29.404,15.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,29,29.747,15.143
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,30,29.979,14.996
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,31,29.79,15.389
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,32,29.686,15.537
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,33,29.617,15.377
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,34,30.031,15.845
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,35,30.511,15.839
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,36,30.851,16.354
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,37,31.09,16.572
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,38,31.302,16.641
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,39,31.599,16.336
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,40,31.822,16.278
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,41,31.811,15.923
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,42,31.958,15.142
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,43,31.976,14.327
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,44,32.142,13.926
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,45,32.062,13.896
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,46,32.086,14.123
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,47,32.168,14.294
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,48,32.12,14.789
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,49,31.914,15.118
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,50,31.913,15.306
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,51,31.809,14.92
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,52,31.606,14.066
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,53,31.383,13.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,54,31.326,13.428
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,55,31.276,13.046
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,56,31.286,12.568
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,57,31.374,12.296
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,58,31.466,12.22
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,59,31.305,12.619
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,60,31.065,13.128
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,61,30.799,13.823
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,62,30.678,14.394
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,63,30.713,14.522
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,64,30.93,14.156
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,65,31.258,13.079
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,66,31.598,11.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,67,31.424,11.219
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,68,30.953,13.163
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,69,30.545,14.564
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,70,30.316,15.372
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,71,30.36,15.674
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,72,30.323,15.735
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,73,30.34,15.519
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,74,30.368,15.182
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,75,30.236,15.14
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,76,30.083,15.036
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,77,30.066,14.953
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,78,30.099,15.17
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,79,30.045,15.355
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,80,30.06,15.693
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,81,29.909,15.947
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,82,29.497,15.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,83,29.359,15.964
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,84,29.062,16.171
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,85,28.733,16.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,86,28.332,16.069
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,87,28.143,15.929
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,88,27.93,15.479
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003803_003928.y4m,89,27.724,15.161
