input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,1,1.139,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,2,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,3,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,4,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,5,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,6,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,7,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,8,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,9,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,10,1.139,0.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,11,2.912,4.339
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,12,5.297,3.969
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,13,7.427,3.659
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,14,9.327,3.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,15,10.996,3.72
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,16,12.479,3.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,17,13.808,4.03
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,18,15.004,4.334
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,19,16.021,4.836
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,20,17.031,5.207
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,21,17.991,5.531
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,22,18.799,5.623
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,23,19.624,5.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,24,20.199,6.113
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_000180_000204.y4m,25,21.059,7.1
