input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,1,10.038,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,2,9.682,10.087
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,3,9.332,10.219
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,4,8.889,10.294
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,5,8.456,9.899
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,6,7.967,9.516
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,7,7.542,9.24
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,8,7.09,9.166
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,9,6.709,9.33
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,10,6.506,9.599
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,11,6.486,9.836
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,12,6.387,9.965
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,13,6.45,10.176
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,14,6.486,10.341
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,15,6.554,10.381
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,16,6.626,10.398
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,17,6.631,10.393
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,18,6.661,10.119
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,19,6.695,10.275
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,20,6.783,10.243
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,21,6.813,10.123
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,22,6.845,9.882
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,23,6.786,9.45
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,24,6.861,8.815
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,25,6.941,8.109
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,26,7.021,7.377
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,27,7.18,6.663
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,28,7.266,5.832
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,29,7.411,4.973
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,30,7.543,4.233
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,31,7.765,3.62
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,32,7.955,3.32
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,33,8.189,3.267
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,34,8.434,3.43
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,35,8.636,3.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,36,8.913,3.873
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,37,9.17,4.098
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,38,9.417,4.316
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,39,9.553,4.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,40,9.659,4.589
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,41,9.963,4.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,42,10.015,4.894
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,43,10.116,4.977
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,44,10.227,5.144
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,45,10.177,5.171
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,46,10.326,5.214
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,47,10.214,5.274
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,48,10.216,5.321
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,49,10.154,5.355
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,50,10.167,5.415
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,51,10.152,5.498
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,52,10.098,5.489
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,53,10.118,5.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,54,9.912,5.462
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,55,9.73,5.451
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,56,9.451,5.445
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,57,9.109,5.458
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,58,8.833,5.332
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,59,8.482,5.154
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,60,8.241,4.98
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,61,7.949,4.775
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,62,7.868,4.584
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,63,7.891,4.494
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,64,8.013,4.774
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,65,8.228,5.253
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,66,8.511,5.521
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,67,8.968,5.612
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,68,9.436,5.705
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,69,10.003,5.852
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,70,10.581,5.926
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,71,11.016,6.076
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,72,11.291,6.23
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,73,11.457,6.453
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,74,11.664,6.694
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,75,11.773,7.03
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,76,11.958,7.37
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,77,12.129,7.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,78,12.142,8.53
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,79,12.384,9.442
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,80,12.665,9.525
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007281_007361.y4m,81,12.544,9.541
