input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,1,27.807,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,2,27.88,5.465
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,3,27.897,4.263
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,4,27.811,4.385
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,5,27.808,5.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,6,27.775,4.414
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,7,27.853,4.465
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,8,27.733,4.834
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,9,27.727,4.492
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,10,27.708,4.8
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,11,27.591,6.464
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,12,27.591,4.17
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,13,27.617,4.131
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,14,27.616,4.5
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,15,27.614,4.285
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,16,27.568,4.288
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,17,27.57,5.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,18,27.495,4.955
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,19,27.519,6.296
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,20,27.645,4.147
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,21,27.584,4.521
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,22,27.586,4.181
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,23,27.63,5.068
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,24,27.544,4.258
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,25,27.56,5.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,26,27.521,6.065
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,27,27.399,4.195
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,28,27.374,4.483
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,29,27.517,4.435
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,30,27.447,4.444
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,31,27.376,4.218
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,32,27.491,4.48
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,33,27.598,4.559
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,34,27.465,4.482
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,35,27.466,4.335
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,36,27.634,4.461
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,37,27.655,4.279
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,38,27.426,4.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,39,27.322,4.337
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,40,27.402,4.64
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,41,27.42,4.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,42,27.327,4.249
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,43,27.303,4.437
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,44,27.304,5.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,45,27.514,4.568
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,46,27.366,4.915
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,47,27.324,6.162
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,48,27.276,4.598
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,49,27.485,4.668
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,50,27.525,4.348
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,51,27.327,6.638
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,52,27.284,4.973
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,53,27.265,4.74
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,54,27.446,5.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,55,27.281,4.253
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,56,27.233,5.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,57,27.422,4.99
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,58,27.309,5.091
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,59,27.221,5.584
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,60,27.367,4.697
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,61,27.226,4.477
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,62,27.193,4.466
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,63,27.328,4.259
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,64,27.318,4.67
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,65,27.277,4.712
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,66,27.346,4.937
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,67,27.49,5.281
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,68,27.446,4.272
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,69,27.363,5.564
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,70,27.451,4.403
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,71,27.548,4.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,72,27.485,4.173
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,73,27.386,4.396
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,74,27.558,4.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,75,27.67,4.38
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,76,27.479,5.083
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,77,27.36,4.937
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,78,27.488,4.847
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,79,27.181,4.874
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,80,26.257,4.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,81,25.321,4.628
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,82,24.737,4.925
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,83,23.76,4.482
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,84,22.944,4.707
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,85,22.362,4.549
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,86,21.673,4.162
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,87,20.985,4.434
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,88,20.487,4.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,89,19.92,4.008
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,90,19.549,4.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,91,19.172,3.706
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,92,18.852,3.741
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,93,18.604,3.345
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,94,18.318,3.438
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,95,18.194,3.47
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,96,18.241,3.281
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,97,18.29,3.722
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,98,18.383,3.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,99,18.52,3.589
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,100,18.795,3.702
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,101,19.186,3.796
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,102,19.493,3.984
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,103,19.995,3.413
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,104,20.506,3.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,105,21.042,3.48
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,106,21.647,3.291
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,107,22.23,3.708
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012861_012968.y4m,108,22.884,3.429
