input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,1,23.143,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,2,23.163,10.505
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,3,23.143,10.724
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,4,23.053,10.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,5,22.957,10.859
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,6,22.846,10.837
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,7,22.751,10.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,8,22.877,10.059
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,9,22.911,10.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,10,22.916,10.013
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,11,22.931,9.851
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,12,22.934,10.064
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,13,22.926,10.396
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,14,22.904,10.303
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,15,23.018,9.908
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,16,22.993,9.426
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,17,23.003,9.49
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,18,22.97,9.748
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,19,22.917,9.762
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_003542_003644.y4m,20,22.857,9.707
