input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,1,24.799,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,2,24.567,12.491
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,3,24.104,13.276
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,4,24.099,13.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,5,24.135,13.913
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,6,23.644,13.464
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,7,22.325,14.044
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,8,22.271,14.525
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,9,21.928,14.562
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,10,22.019,15.166
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,11,23.312,14.361
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,12,23.164,14.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,13,23.54,14.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,14,24.371,13.708
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,15,24.927,12.949
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,16,25.251,13.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,17,25.298,12.094
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,18,23.922,13.113
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,19,23.35,13.475
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,20,23.125,13.739
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,21,24.139,13.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,22,26.592,10.388
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,23,26.127,9.721
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,24,24.048,11.492
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,25,23.069,13.263
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,26,22.127,13.756
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,27,21.243,14.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,28,21.626,15.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,29,22.776,15.176
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,30,23.447,14.39
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,31,24.128,13.93
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,32,23.839,14.39
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,33,22.87,14.554
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,34,22.488,15.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,35,21.209,16.362
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,36,21.507,16.875
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,37,21.79,16.325
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,38,21.818,16.299
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,39,22.135,16.078
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,40,23.007,15.666
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,41,22.705,15.24
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,42,21.843,15.869
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,43,21.762,15.736
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,44,21.609,15.737
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,45,22.875,14.952
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,46,22.35,14.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,47,21.546,15.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,48,22.217,15.367
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,49,21.577,15.372
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,50,22.211,15.542
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,51,21.944,15.456
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,52,22.136,15.977
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,53,22.09,15.394
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,54,21.372,15.961
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,55,22.076,15.801
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,56,22.282,15.058
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,57,22.11,15.26
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,58,21.726,15.329
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,59,22.074,15.379
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,60,20.152,16.779
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,61,20.174,17.505
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,62,19.993,17.869
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,63,20.654,18.448
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,64,22.147,18.353
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,65,22.813,17.893
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,66,22.454,18.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,67,23.229,18.662
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,68,23.367,18.092
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,69,24.822,16.952
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,70,25.129,14.63
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,71,24.591,15.103
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,72,25.262,14.161
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,73,24.414,14.303
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009775_009877.y4m,74,25.013,14.847
