input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,1,45.634,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,2,45.589,8.588
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,3,45.556,8.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,4,45.519,8.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,5,45.503,8.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,6,45.447,7.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,7,45.441,7.077
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,8,45.438,7.439
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,9,45.453,7.476
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,10,45.438,6.891
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,11,45.458,7.464
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,12,45.455,8.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,13,45.244,8.956
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,14,44.783,9.41
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,15,44.265,10.589
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,16,43.467,10.997
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,17,42.613,12.383
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,18,41.833,13.411
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,19,41.338,14.279
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,20,41.445,15.344
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,21,41.993,15.886
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001591_001657.y4m,22,42.96,15.85
