input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,1,20.534,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,2,20.794,9.446
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,3,21.017,9.113
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,4,21.4,9.029
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,5,21.708,9.25
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,6,21.726,9.62
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,7,21.793,9.778
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,8,21.952,9.982
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,9,21.893,10.186
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,10,22.093,10.324
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,11,22.101,10.651
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,12,22.146,10.962
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,13,22.14,11.368
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,14,22.204,11.366
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,15,22.352,11.431
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,16,22.499,11.728
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,17,22.765,12.184
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,18,23.106,12.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,19,23.394,12.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_006835_006958.y4m,20,23.523,12.887
