input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,1,25.864,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,2,26.024,10.093
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,3,26.169,9.987
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,4,26.237,9.904
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,5,26.244,9.94
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,6,26.101,10.067
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,7,26.139,10.194
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,8,26.103,10.091
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,9,25.994,10.336
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,10,25.915,10.458
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,11,25.976,10.329
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,12,25.972,10.092
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,13,26.037,9.961
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,14,25.968,9.723
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,15,25.969,9.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,16,25.973,9.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,17,26.107,8.944
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,18,26.178,8.741
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,19,26.197,8.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,20,26.196,8.842
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,21,26.299,8.708
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,22,26.35,8.553
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,23,26.344,8.385
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,24,26.274,7.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,25,26.212,7.482
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,26,26.2,6.941
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,27,26.194,6.349
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,28,26.172,6.188
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,29,26.137,5.737
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,30,26.225,5.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,31,26.191,5.146
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,32,26.197,5.245
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,33,26.241,5.47
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,34,26.327,5.528
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,35,26.356,5.719
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,36,26.458,5.958
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,37,26.539,6.241
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,38,26.516,6.514
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,39,26.542,6.576
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,40,26.606,6.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,41,26.686,6.572
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,42,26.803,6.589
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,43,26.814,6.717
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,44,26.828,6.864
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,45,26.946,7.026
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004241_004329.y4m,46,27.009,7.079
