input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,1,28.127,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,2,28.451,11.306
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,3,28.478,11.288
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,4,28.423,11.218
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,5,28.247,12.229
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,6,28.296,12.757
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,7,28.659,11.84
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,8,28.286,12.198
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,9,28.39,13.556
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,10,28.04,13.872
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,11,28.2,14.397
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,12,27.687,14.656
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,13,27.707,15.568
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,14,27.29,15.905
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,15,26.829,16.642
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,16,26.797,17.221
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,17,26.348,17.257
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,18,26.009,18.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,19,26.583,17.683
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,20,26.851,17.508
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,21,27.01,16.833
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,22,26.627,17.638
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,23,27.884,16.433
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,24,26.76,16.135
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,25,26.593,17.985
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,26,26.116,17.772
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,27,24.795,19.194
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,28,24.93,19.655
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,29,24.737,19.833
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009489_009638.y4m,30,26.195,19.241
