input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,1,23.305,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,2,23.199,3.344
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,3,23.385,3.055
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,4,23.376,2.899
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,5,23.257,3.257
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,6,23.459,3.124
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,7,23.507,2.541
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,8,23.483,3.395
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,9,23.313,2.947
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,10,23.198,3.978
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,11,23.147,3.049
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,12,23.3,3.576
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,13,23.401,3.282
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,14,23.355,3.354
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,15,23.183,3.25
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,16,23.298,3.055
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,17,23.256,4.098
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,18,23.319,3.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,19,23.367,3.985
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,20,23.357,3.958
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,21,23.42,4.281
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,22,23.394,4.195
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,23,23.435,3.888
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,24,23.509,4.026
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,25,23.574,4.739
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,26,23.574,4.564
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,27,23.656,4.754
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,28,23.621,4.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,29,23.504,4.694
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,30,23.503,4.022
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,31,23.595,3.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,32,23.711,3.912
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,33,23.74,3.658
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_012720_012860.y4m,34,23.703,3.766
