input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,1,11.868,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,2,11.695,15.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,3,11.498,15.41
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,4,11.235,14.578
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,5,10.818,13.714
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,6,10.375,13.122
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,7,10.129,12.686
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,8,10.004,12.882
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,9,10.505,13.093
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,10,11.034,12.572
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,11,11.493,11.707
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,12,11.792,11.17
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,13,12.007,10.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,14,12.289,11.035
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,15,12.535,10.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,16,12.798,10.331
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,17,12.902,10.415
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,18,12.736,11.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,19,12.612,10.573
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,20,12.502,9.782
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,21,12.504,9.781
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,22,12.543,10.549
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,23,12.658,10.336
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,24,12.715,10.268
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,25,12.89,10.23
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,26,12.984,10.697
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,27,12.968,10.19
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,28,12.873,10.119
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,29,12.956,10.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,30,13.0,10.534
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,31,13.096,10.9
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,32,13.084,11.013
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,33,13.337,10.992
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,34,13.547,10.888
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,35,13.592,10.68
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,36,13.605,10.397
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,37,13.536,10.318
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,38,13.592,10.252
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,39,13.799,10.055
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,40,13.922,10.008
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,41,14.088,9.986
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,42,14.155,9.73
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,43,14.051,9.581
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,44,13.854,9.516
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,45,13.502,9.783
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,46,13.311,9.902
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,47,13.069,9.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,48,12.811,9.855
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,49,12.704,9.91
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,50,12.511,10.151
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,51,12.249,10.516
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,52,12.014,10.696
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,53,11.804,10.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_002540_002663.y4m,54,11.774,10.711
