input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,1,9.718,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,2,13.303,11.153
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,3,12.472,12.292
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,4,11.444,14.657
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,5,9.599,12.847
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,6,9.428,14.373
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,7,9.106,13.837
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,8,10.224,13.137
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,9,11.235,14.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,10,10.269,17.476
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,11,11.024,17.04
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,12,10.907,13.265
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,13,10.293,15.408
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,14,9.957,16.3
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,15,9.706,16.383
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,16,10.493,16.319
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,17,9.458,14.48
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,18,9.286,17.128
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,19,8.717,17.583
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,20,8.75,12.549
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,21,9.548,15.875
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,22,9.105,15.835
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005062_005161.y4m,23,10.358,15.305
