input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,1,18.565,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,2,18.512,4.088
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,3,18.527,4.047
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,4,18.523,3.997
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,5,18.479,3.953
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,6,18.47,3.922
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,7,18.409,3.956
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,8,18.374,4.042
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,9,18.364,4.057
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,10,18.345,4.026
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,11,18.305,3.989
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,12,18.308,3.878
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,13,18.289,3.836
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,14,18.231,3.91
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,15,18.24,3.99
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,16,18.23,4.013
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,17,18.188,4.047
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,18,18.175,4.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,19,18.17,3.965
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,20,18.197,3.904
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,21,18.189,3.906
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,22,18.214,3.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,23,18.19,3.91
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,24,18.158,3.867
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,25,18.152,3.939
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,26,18.108,4.029
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,27,18.065,4.043
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_011189_011312.y4m,28,18.044,4.022
