input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,1,23.104,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,2,22.925,4.885
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,3,23.158,4.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,4,23.204,3.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,5,23.169,2.941
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,6,23.109,3.521
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,7,23.093,4.466
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,8,23.071,4.556
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,9,23.13,4.775
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,10,23.179,3.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,11,23.143,3.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,12,23.213,3.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,13,23.223,3.253
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,14,23.19,3.609
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,15,23.173,4.335
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,16,23.106,5.871
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,17,23.171,5.95
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,18,23.336,3.43
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,19,23.305,3.8
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,20,23.262,3.93
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,21,23.07,5.814
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,22,23.425,5.158
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,23,23.227,5.007
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,24,23.33,4.769
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,25,23.021,7.236
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,26,23.504,6.26
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,27,23.557,3.766
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,28,23.663,3.078
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,29,23.561,3.447
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,30,23.503,4.479
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,31,23.541,3.677
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,32,23.63,3.633
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,33,23.426,4.159
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,34,23.545,4.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,35,23.527,3.875
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,36,23.512,3.947
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,37,23.318,5.831
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,38,23.599,5.604
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,39,23.722,3.237
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,40,23.592,3.22
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,41,23.662,5.309
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,42,23.615,4.231
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,43,23.681,5.459
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,44,23.729,3.746
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,45,23.681,3.667
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,46,23.641,4.535
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,47,23.689,3.469
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,48,23.756,3.3
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,49,23.69,3.456
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,50,23.712,4.341
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,51,23.786,3.512
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,52,23.805,3.167
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,53,23.664,3.76
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,54,23.727,3.693
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,55,23.715,2.855
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,56,23.78,2.9
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_005576_005699.y4m,57,23.703,2.881
