input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,1,16.528,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,2,16.712,14.431
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,3,16.756,14.274
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,4,16.913,14.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,5,16.669,15.715
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,6,16.405,16.233
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,7,16.718,16.189
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,8,16.535,16.857
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,9,16.811,17.247
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,10,17.071,16.856
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,11,17.235,15.919
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,12,17.223,15.445
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,13,17.562,14.527
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,14,17.818,13.21
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,15,17.731,12.749
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,16,17.716,13.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,17,17.977,13.69
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,18,18.056,13.046
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,19,18.039,13.738
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,20,18.052,14.932
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,21,17.947,15.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,22,17.855,16.598
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,23,17.843,16.95
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,24,17.525,16.715
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,25,17.702,16.01
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,26,17.615,16.276
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,27,17.456,16.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,28,17.578,17.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,29,17.785,16.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,30,17.731,17.147
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,31,17.751,16.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,32,17.693,16.39
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,33,17.588,16.657
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,34,17.421,16.669
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,35,17.154,16.878
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,36,17.182,16.986
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,37,17.429,16.222
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,38,17.764,14.653
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,39,17.703,13.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,40,17.717,14.241
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,41,17.921,13.81
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,42,18.165,12.865
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,43,18.231,12.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,44,18.252,13.28
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,45,18.318,14.362
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,46,17.948,15.632
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,47,17.719,17.271
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,48,17.676,16.224
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,49,17.313,16.383
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,50,17.209,16.968
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,51,17.12,16.563
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,52,17.15,15.683
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,53,17.278,14.757
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,54,17.469,14.265
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,55,17.724,14.7
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,56,18.042,13.786
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,57,18.199,12.735
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,58,18.268,12.846
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,59,18.271,12.809
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,60,18.383,13.196
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,61,18.269,13.4
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,62,18.018,14.514
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,63,17.766,15.404
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,64,17.839,16.038
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,65,18.014,16.31
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,66,18.137,16.715
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,67,17.93,17.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,68,18.297,17.953
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,69,18.292,18.124
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,70,17.956,17.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,71,18.131,17.171
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,72,18.369,17.922
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,73,18.644,16.648
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,74,18.658,15.992
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,75,18.673,17.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,76,18.378,16.417
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,77,18.653,16.188
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,78,18.403,16.734
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004697_004798.y4m,79,18.107,16.393
