input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,1,24.649,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,2,24.586,6.704
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,3,24.582,6.715
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,4,24.569,6.694
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,5,24.562,6.632
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,6,24.6,6.609
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,7,24.583,6.641
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,8,24.609,6.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,9,24.59,6.606
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,10,24.584,6.551
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,11,24.629,9.574
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,12,24.607,6.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,13,24.587,6.363
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,14,24.576,6.338
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,15,24.579,6.34
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,16,24.57,6.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,17,24.536,6.483
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,18,24.56,6.536
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,19,24.569,6.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,20,24.557,6.459
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,21,24.548,6.488
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,22,24.543,6.587
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,23,24.508,6.688
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,24,24.532,6.725
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,25,24.525,6.695
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,26,24.53,6.68
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,27,24.55,6.626
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,28,24.601,6.569
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,29,24.598,6.483
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,30,24.545,6.503
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,31,24.489,6.558
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,32,24.508,6.583
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_013535_013649.y4m,33,24.473,6.578
