input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,1,40.393,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,2,40.339,7.072
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,3,40.333,8.493
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,4,40.2,10.497
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,5,40.238,12.415
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,6,40.296,14.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,7,40.355,14.811
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,8,40.507,13.119
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,9,40.525,7.438
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,10,40.5,10.259
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,11,40.483,11.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,12,40.693,11.051
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,13,40.734,11.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,14,40.632,10.309
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,15,40.614,11.936
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,16,40.668,10.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,17,40.641,6.617
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,18,40.637,4.439
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,19,40.555,5.616
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,20,40.661,4.262
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,21,40.668,6.687
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,22,40.612,12.44
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,23,40.595,13.711
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,24,40.802,14.194
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,25,40.857,11.379
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,26,40.506,15.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,27,40.181,22.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,28,40.816,23.335
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,29,41.799,19.254
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,30,41.702,5.775
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,31,41.109,18.858
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,32,40.58,20.703
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,33,40.154,20.118
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,34,40.056,19.066
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,35,39.874,17.448
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,36,39.828,19.769
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,37,39.556,19.411
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,38,39.612,20.81
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,39,39.955,18.354
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,40,40.141,11.679
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,41,39.932,10.269
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,42,39.79,16.37
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,43,39.9,17.21
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,44,39.913,13.085
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,45,39.695,17.417
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,46,39.716,20.824
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,47,40.279,18.493
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,48,40.459,13.056
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,49,40.598,12.685
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,50,40.699,13.333
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,51,40.742,8.662
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,52,40.797,4.692
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,53,40.863,8.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,54,40.836,9.834
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,55,40.765,8.912
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,56,40.693,8.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,57,39.33,10.266
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,58,37.939,13.522
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,59,36.572,9.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,60,34.996,7.199
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,61,33.398,8.945
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,62,32.152,11.272
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,63,31.052,9.588
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,64,30.163,13.095
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,65,29.472,13.844
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,66,29.258,14.129
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,67,29.311,13.939
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,68,29.578,13.754
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,69,30.2,12.603
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,70,30.858,10.554
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,71,31.305,8.186
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,72,31.716,9.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,73,32.215,11.373
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007619_007703.y4m,74,33.091,10.932
