input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,1,20.127,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,2,20.291,11.287
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,3,20.393,10.999
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,4,20.51,10.641
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,5,20.534,10.71
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,6,20.559,10.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,7,20.536,10.32
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,8,20.487,10.817
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,9,20.362,13.286
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,10,20.461,14.069
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,11,20.679,13.474
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,12,20.853,12.794
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,13,20.914,13.228
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,14,21.009,13.65
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,15,21.307,12.754
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,16,21.274,12.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,17,21.373,13.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,18,21.384,12.495
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,19,21.317,13.934
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,20,21.307,14.084
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_008778_008879.y4m,21,21.576,13.736
