input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,1,15.298,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,2,15.536,7.209
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,3,15.63,7.471
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,4,15.574,8.126
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,5,15.592,8.335
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,6,15.785,8.364
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,7,15.872,8.399
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,8,15.905,8.615
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,9,16.046,8.648
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,10,16.16,8.485
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,11,16.348,8.611
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,12,16.453,8.783
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,13,16.416,8.617
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,14,16.229,8.422
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,15,16.16,8.014
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,16,15.988,7.67
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,17,15.62,7.612
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,18,15.46,8.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,19,15.369,8.032
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009084_009171.y4m,20,15.401,7.952
