input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,1,17.023,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,2,17.137,4.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,3,17.189,4.144
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,4,17.203,4.545
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,5,17.343,5.152
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,6,17.426,4.944
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,7,17.416,5.02
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,8,17.509,5.288
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,9,17.427,5.616
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,10,17.197,6.06
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,11,16.982,6.337
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,12,16.846,6.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,13,16.771,6.521
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,14,16.704,6.608
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,15,16.736,6.596
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,16,16.522,6.889
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,17,16.385,7.028
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,18,16.434,7.007
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,19,16.661,7.039
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,20,16.835,7.035
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,21,16.83,6.968
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,22,16.794,6.965
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,23,16.943,6.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,24,17.044,6.554
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,25,17.174,6.009
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,26,17.019,5.879
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,27,17.069,5.816
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,28,17.271,5.229
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,29,17.383,3.974
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,30,17.411,3.439
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,31,17.343,3.989
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,32,17.305,4.103
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,33,17.249,4.264
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,34,17.252,4.838
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,35,17.376,4.79
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,36,17.396,4.427
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,37,17.382,4.865
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,38,17.448,5.192
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,39,17.579,5.458
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,40,17.761,5.47
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,41,17.742,5.293
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,42,17.691,5.694
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,43,17.835,5.807
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,44,17.89,5.915
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,45,17.958,6.27
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,46,18.195,6.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,47,18.236,6.972
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,48,18.194,7.182
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,49,17.961,7.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,50,17.872,7.427
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,51,17.735,7.285
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,52,17.813,7.097
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,53,17.822,6.812
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,54,17.868,6.901
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,55,17.967,6.882
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,56,18.016,7.015
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,57,18.265,7.048
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,58,18.359,6.911
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,59,18.517,7.035
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,60,18.814,6.924
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,61,18.925,6.838
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,62,19.232,6.116
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,63,19.219,5.582
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,64,19.199,5.782
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,65,19.327,5.961
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,66,19.31,6.161
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,67,19.478,6.138
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,68,19.584,6.033
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,69,19.705,5.841
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,70,19.722,5.582
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,71,19.726,5.414
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,72,19.778,5.495
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,73,20.005,5.169
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,74,20.094,4.939
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,75,20.018,5.12
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,76,20.0,5.491
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,77,19.959,5.629
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,78,19.983,5.934
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,79,19.94,6.471
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,80,19.962,6.545
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,81,19.919,6.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,82,19.728,6.886
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,83,19.531,7.189
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,84,19.112,7.549
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,85,18.97,7.893
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,86,18.796,7.815
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,87,18.702,7.843
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,88,18.655,7.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,89,18.452,8.023
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,90,18.858,8.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,91,18.984,7.949
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,92,18.872,8.037
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,93,18.802,8.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,94,18.989,8.414
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,95,19.47,8.369
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,96,19.817,7.662
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,97,20.017,7.385
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,98,19.865,7.056
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,99,19.689,7.074
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,100,20.013,7.0
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,101,20.059,6.175
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,102,20.052,6.148
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,103,20.006,6.162
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,104,20.079,6.035
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,105,20.125,6.019
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,106,20.125,5.788
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,107,20.258,5.571
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,108,20.333,5.209
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,109,20.477,5.071
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,110,20.544,5.219
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,111,20.441,5.421
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,112,20.565,5.455
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,113,20.384,5.919
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,114,20.342,6.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,115,20.395,6.337
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,116,20.322,6.296
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,117,20.391,6.604
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,118,20.352,6.831
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,119,20.203,6.858
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,120,19.665,7.172
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,121,19.454,7.809
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,122,19.325,8.21
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,123,19.31,8.48
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,124,19.805,8.391
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,125,20.269,7.318
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_014045_014170.y4m,126,20.43,6.798
