input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,1,13.32,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,2,13.3,4.604
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,3,13.271,4.963
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,4,13.201,5.762
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,5,13.156,5.836
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,6,13.103,5.513
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,7,13.046,5.4
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,8,13.049,5.33
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,9,13.126,5.3
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,10,13.249,5.33
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,11,13.319,5.156
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,12,13.327,4.929
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,13,13.274,5.07
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,14,13.232,5.279
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,15,13.215,5.663
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,16,13.159,5.609
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,17,13.246,5.181
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,18,13.301,5.454
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,19,13.316,5.275
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,20,13.498,4.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,21,13.653,5.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,22,13.793,4.816
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,23,13.747,5.088
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,24,13.735,5.493
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,25,13.672,4.803
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,26,13.56,4.459
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,27,13.573,3.868
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,28,13.563,3.653
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,29,13.508,4.029
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,30,13.433,4.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,31,13.389,4.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,32,13.384,4.844
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,33,13.515,5.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,34,13.412,5.546
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,35,13.521,5.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,36,13.564,4.692
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,37,13.614,4.563
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,38,13.628,4.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,39,13.579,4.733
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,40,13.527,5.189
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,41,13.365,5.511
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,42,13.292,5.726
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,43,13.32,6.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,44,13.287,6.616
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,45,13.247,6.731
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,46,13.126,6.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,47,13.113,6.423
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,48,13.152,6.602
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,49,13.004,6.563
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,50,12.843,6.284
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,51,12.78,6.073
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,52,12.844,5.979
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,53,12.853,5.83
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,54,12.93,5.917
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,55,12.905,5.897
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,56,12.952,5.923
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,57,13.062,6.022
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,58,13.216,6.211
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,59,13.328,6.165
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,60,13.403,5.891
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,61,13.418,5.745
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,62,13.417,5.565
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,63,13.48,5.392
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,64,13.541,5.472
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,65,13.54,5.348
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,66,13.554,5.329
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,67,13.576,5.504
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,68,13.595,5.405
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,69,13.589,5.193
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,70,13.582,5.129
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,71,13.599,4.918
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,72,13.612,4.951
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,73,13.581,4.866
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,74,13.544,4.698
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,75,13.599,4.554
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,76,13.598,4.649
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,77,13.629,4.668
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_004799_004909.y4m,78,13.716,4.396
