input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,1,15.9,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,2,16.176,12.234
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,3,16.295,12.227
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,4,16.377,12.356
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,5,16.378,12.378
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,6,16.438,12.228
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,7,16.274,12.102
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,8,16.207,11.907
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,9,16.075,11.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,10,16.115,11.542
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,11,16.074,11.308
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,12,16.092,11.392
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,13,16.156,11.217
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,14,16.183,11.088
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,15,16.424,11.225
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,16,16.571,11.274
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,17,16.935,11.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,18,16.961,11.42
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,19,17.062,11.146
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,20,17.193,10.866
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,21,17.466,10.834
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,22,17.812,11.102
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,23,17.826,11.027
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,24,17.854,10.942
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,25,17.859,10.635
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,26,18.069,10.411
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,27,18.105,10.322
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,28,18.371,11.289
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,29,18.499,12.005
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,30,18.437,12.004
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,31,18.455,12.272
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,32,18.468,12.633
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,33,18.546,13.221
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,34,18.593,13.241
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,35,18.54,13.729
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,36,18.506,13.601
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_007047_007141.y4m,37,18.517,13.54
