input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,1,17.353,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,2,17.337,4.861
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,3,17.298,5.014
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,4,17.276,5.395
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,5,17.348,5.541
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,6,17.448,5.452
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,7,17.538,5.01
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,8,17.55,4.752
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,9,17.532,5.18
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,10,17.549,5.138
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,11,17.568,5.179
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,12,17.517,5.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,13,17.438,6.366
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,14,17.406,6.251
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,15,17.32,6.643
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,16,17.335,7.17
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,17,17.381,6.826
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,18,17.539,6.35
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,19,17.68,5.414
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,20,17.675,4.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,21,17.699,4.006
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,22,17.659,4.063
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,23,17.648,4.109
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,24,17.598,3.863
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,25,17.6,3.419
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,26,17.562,3.173
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,27,17.547,4.347
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,28,17.643,4.285
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,29,17.669,4.401
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,30,17.709,4.972
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,31,17.754,4.778
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,32,17.788,4.54
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,33,17.769,5.585
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,34,17.745,5.264
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,35,17.704,5.275
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,36,17.741,5.093
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,37,17.68,5.142
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,38,17.645,5.507
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,39,17.661,5.87
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,40,17.72,5.39
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,41,17.717,5.46
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,42,17.725,5.483
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,43,17.708,5.209
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,44,17.646,4.917
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,45,17.622,5.304
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,46,17.633,5.193
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,47,17.647,4.731
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,48,17.664,4.402
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,49,17.647,4.28
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,50,17.629,4.063
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,51,17.581,4.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,52,17.597,4.364
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,53,17.573,3.909
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,54,17.462,4.868
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,55,17.37,5.696
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,56,17.252,6.216
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,57,17.134,6.996
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,58,16.985,7.807
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,59,16.933,8.124
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,60,16.845,8.236
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,61,16.634,9.179
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,62,16.553,9.93
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,63,16.639,9.042
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,64,16.782,7.93
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,65,17.14,6.108
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,66,16.863,6.331
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,67,16.595,9.206
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,68,16.612,10.684
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,69,16.841,10.539
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,70,17.197,8.996
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,71,17.572,6.519
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,72,17.587,4.57
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,73,17.298,6.436
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,74,17.087,7.812
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,75,17.024,8.165
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,76,16.274,7.373
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,77,15.422,5.577
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,78,14.589,5.816
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,79,14.039,5.676
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,80,13.733,5.424
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,81,13.683,4.902
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,82,13.816,4.04
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,83,14.077,3.748
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,84,14.52,4.217
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,85,15.122,4.424
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,86,15.871,4.462
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,87,16.697,4.177
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,88,17.641,3.412
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,89,18.63,3.597
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,90,19.695,4.145
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,91,20.799,4.603
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,92,21.952,5.273
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_001658_001750.y4m,93,23.11,5.275
