input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,1,35.815,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,2,35.778,6.266
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,3,35.745,6.344
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,4,35.819,6.786
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,5,35.891,7.315
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,6,35.877,7.663
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,7,35.833,7.862
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,8,35.825,7.388
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,9,35.761,7.382
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,10,35.694,7.111
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,11,35.677,7.134
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,12,35.655,8.155
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,13,35.667,8.619
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,14,35.769,8.993
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,15,35.829,8.426
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,16,35.952,8.158
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,17,36.025,7.914
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,18,36.062,7.443
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,19,35.971,7.224
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,20,35.919,6.649
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,21,35.934,6.606
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,22,35.857,6.584
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,23,35.865,6.984
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,24,35.903,7.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,25,35.94,7.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,26,35.958,6.92
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,27,35.98,7.107
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,28,35.973,7.559
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,29,35.968,7.363
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,30,35.977,6.805
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,31,35.972,6.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,32,35.879,6.775
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,33,35.862,6.591
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,34,35.911,6.787
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,35,35.885,7.034
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,36,35.806,7.009
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,37,35.772,6.804
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,38,35.773,7.072
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,39,35.74,7.03
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,40,35.706,7.189
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,41,35.695,7.345
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,42,35.762,8.343
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,43,35.785,8.928
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,44,35.762,9.282
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,45,35.799,9.081
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,46,35.82,8.899
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,47,35.742,8.998
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,48,35.676,9.378
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,49,35.692,9.269
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,50,35.583,9.08
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,51,35.726,9.007
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,52,35.678,9.473
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,53,35.613,9.825
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,54,35.636,10.242
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,55,35.66,10.089
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,56,35.579,9.946
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,57,35.413,10.143
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,58,35.374,10.095
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,59,35.527,10.041
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,60,35.462,10.502
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,61,35.401,10.753
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,62,35.276,11.081
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,63,35.103,10.765
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,64,35.13,10.783
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,65,35.056,10.447
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,66,35.121,10.182
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,67,35.215,10.048
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,68,35.335,10.03
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,69,35.471,10.074
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,70,35.634,10.018
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,71,35.638,9.689
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,72,35.61,9.829
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,73,35.56,9.894
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,74,35.489,10.054
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,75,35.463,10.068
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,76,35.504,10.127
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,77,35.59,10.167
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,78,35.563,10.107
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,79,35.375,10.1
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,80,35.331,9.948
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,81,35.275,9.604
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,82,35.344,9.619
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,83,35.362,9.91
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,84,35.214,10.061
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,85,35.045,10.04
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,86,34.902,10.509
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,87,34.987,10.613
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,88,35.014,10.934
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,89,35.084,11.051
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,90,34.973,11.273
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,91,34.963,11.333
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,92,34.955,11.581
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,93,34.776,11.697
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,94,34.599,11.63
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,95,34.437,11.686
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,96,34.412,11.818
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,97,34.525,12.056
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,98,34.431,11.848
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,99,34.47,12.363
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,100,34.535,13.273
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,101,34.476,14.12
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,102,34.31,14.006
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,103,34.1,13.551
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,104,33.91,13.174
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,105,33.805,12.484
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,106,33.823,12.185
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,107,33.775,12.352
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,108,33.71,12.806
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,109,33.654,13.711
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,110,33.744,13.766
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,111,33.801,13.798
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,112,34.093,13.55
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,113,34.296,13.406
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,114,34.433,13.151
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,115,34.677,12.732
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,116,35.04,12.212
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,117,35.296,11.331
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,118,35.588,10.592
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,119,35.869,9.469
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,120,36.054,8.362
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,121,36.177,9.02
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,122,36.304,9.551
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,123,36.461,8.937
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,124,36.651,8.319
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,125,36.705,7.977
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,126,36.733,8.12
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,127,36.729,6.968
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,128,36.727,6.658
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,129,36.37,10.433
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,130,36.264,12.197
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,131,36.343,12.701
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,132,36.38,12.243
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,133,36.205,12.809
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,134,36.408,12.821
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,135,36.649,12.052
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009639_009774.y4m,136,36.84,11.195
