input_file,n,si,ti
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,1,18.297,
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,2,18.036,20.022
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,3,17.291,20.182
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,4,16.972,20.515
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,5,16.374,20.292
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,6,15.847,20.584
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,7,16.097,20.264
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,8,16.052,19.607
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,9,15.864,19.749
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,10,16.062,19.141
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,11,15.813,19.404
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,12,16.375,19.847
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,13,16.094,19.668
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,14,16.207,19.366
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,15,15.542,18.801
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,16,14.866,18.702
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,17,14.661,18.576
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,18,14.416,18.208
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,19,14.367,17.777
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,20,14.658,16.824
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,21,14.966,16.441
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,22,15.586,16.278
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,23,15.889,16.039
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,24,16.679,15.552
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,25,17.778,14.444
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,26,17.677,13.981
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,27,17.008,13.976
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,28,16.368,14.519
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,29,15.772,15.191
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,30,15.283,15.683
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,31,14.892,15.4
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,32,14.377,16.03
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,33,14.075,15.732
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,34,13.986,15.389
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,35,13.817,15.195
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,36,13.297,15.634
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,37,13.276,15.681
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,38,12.862,16.104
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,39,12.816,16.484
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,40,12.495,17.081
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,41,12.831,17.07
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,42,12.657,16.549
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,43,12.888,16.553
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,44,12.97,15.948
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,45,12.351,16.526
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,46,12.149,16.043
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,47,11.475,16.073
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,48,11.147,16.779
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,49,11.099,16.45
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,50,11.171,16.143
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,51,11.183,15.895
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,52,11.302,15.741
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,53,11.854,14.791
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,54,12.174,14.481
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,55,12.744,14.042
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,56,13.018,13.283
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,57,13.133,12.833
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,58,13.347,12.76
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,59,13.691,12.305
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,60,13.563,12.147
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,61,13.713,12.3
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,62,14.041,11.988
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,63,14.107,11.579
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,64,14.247,11.727
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,65,13.995,11.563
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,66,14.023,11.886
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,67,14.012,11.128
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,68,13.83,11.595
NETFLIX_ElFuente_1920x1080_14296frames_2997fps_009878_009979.y4m,69,13.885,11.807
