input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.747,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.645,0.378,2
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.639,0.366,3
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.651,0.344,4
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.722,0.354,5
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.598,0.438,6
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.579,0.376,7
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.574,0.365,8
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.641,0.368,9
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.556,0.392,10
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.543,0.363,11
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.544,0.345,12
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.597,0.36,13
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.557,0.525,14
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.543,0.487,15
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.537,0.599,16
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.539,0.516,17
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_3484kbps_2160p_60.0fps_h264.mp4,6.529,0.589,18
