input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.815,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.503,1.541,2
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.526,1.384,3
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.476,1.369,4
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.687,1.419,5
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.429,1.4,6
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.44,1.323,7
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.396,1.299,8
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.608,1.324,9
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.4,1.304,10
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.426,1.264,11
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.397,1.251,12
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.577,1.284,13
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.393,1.26,14
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.395,1.237,15
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.361,1.224,16
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.55,1.24,17
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.377,1.218,18
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.402,1.202,19
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.384,1.191,20
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.547,1.213,21
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.379,1.191,22
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_10244kbps_1080p_60.0fps_h264.mp4,11.409,1.175,23
