input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.608,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.56,0.154,2
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.548,0.147,3
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.532,0.156,4
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.567,0.17,5
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.483,0.278,6
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.472,0.196,7
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.478,0.185,8
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.521,0.19,9
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.457,0.238,10
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.441,0.174,11
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.448,0.149,12
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.483,0.154,13
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.395,0.224,14
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.368,0.194,15
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.387,0.163,16
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.444,0.165,17
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.384,0.213,18
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.386,0.178,19
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.374,0.148,20
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.398,0.153,21
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.324,0.271,22
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.306,0.173,23
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.322,0.154,24
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.372,0.152,25
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.281,0.279,26
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.28,0.207,27
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.284,0.187,28
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.34,0.182,29
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.29,0.285,30
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.29,0.192,31
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.298,0.154,32
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.343,0.171,33
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.299,0.246,34
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.302,0.171,35
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.314,0.146,36
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.36,0.172,37
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.292,0.248,38
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.276,0.16,39
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.284,0.142,40
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.321,0.154,41
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.276,0.266,42
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.271,0.179,43
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.275,0.157,44
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.314,0.177,45
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.223,0.361,46
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_387kbps_720p_60.0fps_h264.mp4,14.218,0.254,47
