input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,5.437,3.519,2
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,9.7,4.002,3
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,15.821,4.96,4
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,19.801,5.94,5
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,25.042,7.018,6
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,31.944,8.308,7
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,35.863,10.093,8
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,41.125,11.182,9
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,46.316,12.213,10
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,53.329,13.502,11
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,57.583,15.107,12
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.477,15.413,13
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.048,16.051,14
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.299,13.992,15
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.063,15.273,16
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.759,13.926,17
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.462,13.163,18
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.641,13.123,19
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.851,14.395,20
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.576,15.115,21
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.205,11.642,22
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,63.842,12.976,23
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.208,15.161,24
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.429,10.754,25
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,63.922,17.154,26
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,63.862,17.717,27
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.734,12.609,28
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_15000kbps_1080p_59.94fps_h264.mp4,64.341,9.447,29
