input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.598,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.564,0.366,2
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.554,0.241,3
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.559,0.235,4
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.573,0.28,5
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.528,0.363,6
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.493,0.273,7
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.5,0.244,8
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.525,0.268,9
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.487,0.311,10
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.468,0.252,11
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.464,0.244,12
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.491,0.277,13
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.453,0.306,14
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.424,0.218,15
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.429,0.217,16
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.438,0.249,17
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.424,0.295,18
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.428,0.234,19
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.442,0.238,20
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.466,0.253,21
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.435,0.292,22
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.421,0.188,23
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.411,0.23,24
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.428,0.262,25
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.392,0.28,26
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.378,0.26,27
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.395,0.224,28
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.398,0.313,29
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.389,0.325,30
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.399,0.233,31
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_1138kbps_360p_60.0fps_h264.mp4,22.424,0.21,32
