input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,1.987,5.109,2
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,3.33,5.086,3
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,4.732,5.057,4
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,6.22,5.063,5
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,7.699,5.03,6
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,9.108,5.214,7
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,10.584,4.942,8
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,12.05,5.084,9
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,13.573,5.078,10
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,14.525,5.407,11
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,15.659,5.229,12
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.667,5.871,13
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.691,3.092,14
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.592,3.574,15
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.631,2.171,16
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.623,2.411,17
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.692,2.048,18
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.595,4.276,19
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.658,5.455,20
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.77,4.827,21
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,17.928,4.627,22
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.226,3.097,23
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.239,1.163,24
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.196,1.608,25
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.277,0.598,26
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.237,0.705,27
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.239,0.424,28
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.244,0.474,29
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.289,0.573,30
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.219,0.822,31
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.246,0.679,32
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.246,0.994,33
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.177,1.743,34
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.072,2.359,35
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.22,2.247,36
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.421,2.316,37
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,18.565,1.946,38
