input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,2.505,4.533,2
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,4.609,4.373,3
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,7.085,4.411,4
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,8.303,4.792,5
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,11.03,4.699,6
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,14.675,4.753,7
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,18.47,4.775,8
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,18.777,4.941,9
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,21.829,5.12,10
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,27.448,5.321,11
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,31.625,5.538,12
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,35.028,6.578,13
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,34.011,5.517,14
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,34.798,4.642,15
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_200kbps_360p_59.94fps_h264.mp4,34.316,4.148,16
