input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.612,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.309,5.754,2
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.319,5.533,3
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.355,5.426,4
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.581,5.273,5
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,38.878,5.445,6
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.157,5.578,7
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,38.393,5.681,8
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,39.564,6.397,9
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,38.64,6.943,10
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,38.457,8.737,11
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,37.971,10.289,12
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,38.474,11.003,13
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,37.017,11.669,14
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,36.606,12.239,15
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.928,12.961,16
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,36.087,13.602,17
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.889,13.892,18
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.787,14.008,19
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.587,14.123,20
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.102,14.2,21
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.285,14.215,22
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.344,14.093,23
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.335,13.991,24
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.013,13.811,25
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.912,13.439,26
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.248,13.005,27
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.518,12.657,28
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.955,12.539,29
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.499,12.567,30
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,35.042,12.942,31
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.284,13.632,32
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,34.09,14.386,33
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,32.297,14.967,34
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_40974kbps_2160p_59.94fps_h264.mp4,31.775,15.359,35
