input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.684,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.367,0.429,2
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.208,0.424,3
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.419,0.539,4
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.361,0.86,5
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.449,1.056,6
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.211,0.966,7
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.628,1.04,8
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.413,0.848,9
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.708,1.799,10
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.814,1.277,11
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.737,1.034,12
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,22.51,0.949,13
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.124,1.687,14
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.034,1.484,15
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.252,1.029,16
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.922,1.503,17
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,20.607,1.37,18
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,20.32,1.437,19
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,20.596,1.239,20
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,21.739,1.496,21
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.886,2.367,22
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.652,1.681,23
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.794,1.344,24
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,20.982,1.657,25
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.305,1.618,26
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.994,1.578,27
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.465,1.541,28
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,20.506,1.459,29
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.693,4.923,30
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.86,3.372,31
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.872,1.445,32
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.578,3.771,33
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.209,6.379,34
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.193,2.288,35
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.264,2.359,36
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,19.323,4.047,37
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.053,4.855,38
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.586,2.536,39
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_97kbps_360p_59.94fps_h264.mp4,18.063,2.776,40
