input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,1.147,5.11,2
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,1.903,5.017,3
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,2.242,5.306,4
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,2.856,4.956,5
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,3.343,5.053,6
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,3.572,5.211,7
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,4.137,5.051,8
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,4.674,5.002,9
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,5.022,5.316,10
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,5.518,5.349,11
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.034,5.535,12
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.556,5.379,13
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.517,3.19,14
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.537,3.5,15
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.536,2.242,16
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.565,2.474,17
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.525,2.093,18
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.525,4.257,19
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.541,5.428,20
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.62,4.862,21
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.647,4.683,22
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.78,3.034,23
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.797,1.26,24
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.717,1.944,25
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.76,0.752,26
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.768,0.531,27
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.757,1.01,28
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.753,0.651,29
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.767,0.531,30
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.763,0.602,31
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.805,0.744,32
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.76,1.132,33
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.702,1.834,34
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.704,2.283,35
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.79,2.316,36
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.821,2.374,37
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.891,2.011,38
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.912,1.046,39
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.947,0.976,40
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.913,2.362,41
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.967,2.358,42
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.975,1.722,43
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.07,1.888,44
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.071,2.327,45
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.089,2.305,46
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.034,2.124,47
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.102,1.813,48
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.115,1.328,49
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.157,0.865,50
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.16,0.898,51
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.197,0.709,52
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.16,0.905,53
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.173,1.752,54
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.208,1.9,55
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.321,1.281,56
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.332,1.664,57
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.142,3.9,58
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.994,5.789,59
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.917,6.884,60
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.971,7.247,61
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.001,6.919,62
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.15,6.758,63
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.022,7.205,64
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.838,9.451,65
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.667,11.523,66
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.473,13.305,67
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.482,14.765,68
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.613,15.023,69
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.609,15.076,70
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.099,16.486,71
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,6.999,15.91,72
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,7.936,15.112,73
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,8.052,14.301,74
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,8.463,13.922,75
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,8.428,13.559,76
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,8.893,11.543,77
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,9.126,10.163,78
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,9.767,9.27,79
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.305,7.712,80
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.45,6.804,81
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.442,7.396,82
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.335,7.719,83
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.44,6.094,84
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.349,6.227,85
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.261,7.723,86
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.447,9.714,87
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.578,9.206,88
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.594,7.862,89
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.605,6.327,90
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.599,5.163,91
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.621,3.478,92
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.597,2.959,93
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.617,2.888,94
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.65,2.514,95
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.703,2.424,96
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.664,2.225,97
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.665,2.326,98
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.661,2.311,99
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.678,2.064,100
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.66,1.749,101
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.661,1.303,102
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.665,1.39,103
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.705,1.421,104
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.665,1.006,105
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.664,0.711,106
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.664,0.639,107
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.704,0.585,108
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.693,0.666,109
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.69,0.431,110
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.693,0.404,111
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.703,0.486,112
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.674,0.657,113
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.67,0.387,114
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.67,0.391,115
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.68,0.429,116
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.644,0.599,117
/media/data01/AVT-VQDB-UHD-1/segments/vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,12.648,0.398,118
