input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,34.159,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,34.069,0.516,2
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,34.006,0.379,3
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,32.782,2.825,4
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,33.486,2.597,5
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.814,3.058,6
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.958,2.814,7
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.66,2.61,8
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,32.774,2.457,9
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.048,3.138,10
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.608,2.485,11
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.938,2.594,12
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.759,2.572,13
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.173,3.138,14
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.909,2.784,15
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.585,2.532,16
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,31.079,2.945,17
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.524,3.365,18
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.697,3.187,19
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.371,2.944,20
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.128,3.234,21
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.287,3.553,22
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.596,2.983,23
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.099,2.617,24
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,29.439,2.821,25
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.631,3.353,26
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.728,2.886,27
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.414,2.82,28
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.52,3.02,29
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.517,3.277,30
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.875,2.88,31
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.383,2.92,32
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.007,3.37,33
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.219,3.727,34
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.222,3.17,35
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.225,3.197,36
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.595,3.398,37
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.596,3.844,38
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.579,3.456,39
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.571,3.271,40
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.794,3.424,41
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.648,4.022,42
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.611,3.277,43
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.53,3.311,44
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.668,3.666,45
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.694,4.231,46
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.312,3.842,47
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.9,3.751,48
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.36,3.818,49
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,26.846,3.843,50
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.112,3.436,51
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.418,3.666,52
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.733,4.045,53
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.623,4.269,54
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.631,4.042,55
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.782,4.12,56
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,28.084,4.195,57
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,27.898,4.69,58
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.603,6.098,59
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_1138kbps_360p_59.94fps_h264.mp4,30.091,4.783,60
