input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,3.137,4.648,2
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,5.681,4.542,3
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,9.107,4.549,4
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,10.728,4.809,5
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,14.792,4.737,6
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,18.939,4.86,7
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,24.194,4.991,8
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,24.446,5.37,9
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,28.526,5.499,10
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,32.546,5.847,11
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,39.543,6.59,12
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.571,7.892,13
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.113,6.97,14
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.32,6.562,15
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.931,6.226,16
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.355,6.415,17
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.957,6.824,18
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.912,6.523,19
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.775,6.394,20
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.192,6.473,21
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.688,6.696,22
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.9,6.416,23
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.827,6.359,24
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.739,6.529,25
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.348,6.91,26
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.227,6.601,27
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.149,6.441,28
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.892,6.439,29
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.201,6.924,30
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.686,6.855,31
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.967,6.774,32
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.744,6.835,33
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.449,7.256,34
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.764,7.043,35
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.766,6.833,36
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.278,6.813,37
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,41.853,7.151,38
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.636,6.86,39
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.648,6.645,40
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.382,6.784,41
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.132,7.146,42
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.944,7.175,43
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.144,6.891,44
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.972,7.097,45
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,42.769,7.546,46
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.846,7.668,47
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_750kbps_360p_59.94fps_h264.mp4,43.581,7.292,48
