input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,2.591,3.766,2
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,5.062,3.852,3
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,7.7,3.594,4
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,10.393,3.774,5
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,13.036,3.763,6
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,15.543,3.957,7
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,18.266,3.671,8
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,21.094,3.817,9
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,23.945,3.754,10
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,26.49,3.771,11
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,29.289,3.787,12
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.042,3.752,13
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.098,0.908,14
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.103,0.349,15
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.106,0.275,16
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.138,0.286,17
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.11,0.508,18
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.094,0.298,19
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.115,0.267,20
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.14,0.25,21
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.111,0.513,22
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.088,0.287,23
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.088,0.251,24
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.109,0.247,25
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.138,0.405,26
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.145,0.17,27
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.15,0.114,28
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.162,0.194,29
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.161,0.37,30
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.16,0.179,31
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.164,0.135,32
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.178,0.192,33
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.182,0.367,34
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.183,0.148,35
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.186,0.137,36
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.192,0.143,37
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.183,0.329,38
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.175,0.169,39
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.168,0.175,40
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.168,0.235,41
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.166,0.313,42
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.17,0.15,43
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.155,0.177,44
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.156,0.224,45
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.151,0.261,46
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.152,0.15,47
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.15,0.131,48
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.157,0.15,49
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.165,0.247,50
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.168,0.148,51
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.169,0.084,52
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.172,0.191,53
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.185,0.351,54
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.184,0.108,55
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.188,0.089,56
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.199,0.159,57
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.177,0.256,58
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.175,0.234,59
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.166,0.163,60
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.174,0.19,61
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.43,1.265,62
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.447,0.4,63
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_750kbps_720p_59.94fps_h264.mp4,32.418,0.239,64
