input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,29.534,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,29.503,0.333,2
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,29.501,0.218,3
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,26.955,5.155,4
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,27.816,5.143,5
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,25.306,5.294,6
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,25.45,4.948,7
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,24.768,4.843,8
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,26.274,5.011,9
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,23.988,5.158,10
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,24.36,4.781,11
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,23.815,4.666,12
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,24.872,4.979,13
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,23.265,5.194,14
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,23.524,4.762,15
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,22.997,4.652,16
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,23.526,4.974,17
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.989,5.209,18
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,22.364,4.745,19
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.982,4.977,20
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,22.592,5.247,21
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.739,5.354,22
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.811,4.799,23
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.621,4.6,24
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.987,4.933,25
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.729,4.961,26
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.451,4.95,27
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.284,5.119,28
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_8s_5557kbps_1080p_59.94fps_h264.mp4,21.03,4.96,29
