input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,78.13,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,76.91,8.244,2
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,76.93,7.871,3
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,76.015,7.039,4
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,76.399,7.193,5
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.398,7.619,6
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,76.0,7.437,7
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.576,6.67,8
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.915,6.806,9
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.87,7.583,10
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.515,6.39,11
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.393,5.33,12
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.38,5.938,13
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.073,7.189,14
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.65,6.408,15
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.875,5.945,16
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.585,6.409,17
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.736,7.859,18
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.899,6.716,19
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.956,6.875,20
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.72,7.366,21
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.571,8.031,22
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.411,7.208,23
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.295,7.572,24
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.924,8.253,25
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.749,9.369,26
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.154,8.73,27
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.724,7.587,28
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.389,7.923,29
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.774,8.593,30
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.608,7.805,31
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.017,7.312,32
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.872,7.758,33
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,73.867,9.009,34
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.725,8.203,35
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.834,8.704,36
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,75.664,9.389,37
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.302,9.972,38
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.483,9.787,39
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,74.014,10.354,40
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,73.76,10.958,41
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,70.552,12.606,42
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,69.019,11.817,43
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_200kbps_360p_59.94fps_h264.mp4,67.89,10.759,44
