input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.459,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.047,4.538,2
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,38.766,5.134,3
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.288,5.136,4
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,43.028,5.003,5
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,38.768,6.361,6
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,37.308,6.378,7
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,39.148,6.728,8
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,43.47,6.635,9
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,38.918,7.541,10
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,38.367,7.505,11
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,39.219,7.417,12
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,43.973,7.432,13
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.434,6.229,14
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,39.012,6.794,15
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.022,6.335,16
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,44.148,6.299,17
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.631,6.591,18
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.665,5.674,19
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.895,5.178,20
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,44.133,5.267,21
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.631,6.142,22
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.032,5.723,23
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.161,6.308,24
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,44.613,7.06,25
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.125,6.806,26
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.327,6.541,27
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.937,7.364,28
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,44.662,6.717,29
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.118,8.427,30
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.316,7.985,31
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,40.818,8.028,32
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,44.9,7.767,33
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.001,9.357,34
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.098,9.38,35
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.099,7.868,36
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,45.162,7.614,37
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.023,8.249,38
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.086,8.519,39
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.179,8.255,40
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,45.31,8.012,41
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.399,8.866,42
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.59,8.598,43
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,45.316,8.488,44
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.407,8.746,45
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.446,8.252,46
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.606,10.217,47
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,45.971,9.886,48
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.2,10.475,49
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.679,10.505,50
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.023,11.251,51
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,46.432,11.256,52
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.341,12.371,53
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,41.652,11.776,54
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.083,12.021,55
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,46.87,11.894,56
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.709,12.034,57
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,42.929,11.772,58
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,47.427,11.78,59
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,45.173,19.685,60
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,43.444,12.07,61
/media/data01/AVT-VQDB-UHD-1/segments/american_football_harmonic_8s_387kbps_720p_59.94fps_h264.mp4,43.208,10.863,62
