input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,9.671,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,8.39,1.805,2
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,8.471,1.715,3
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,8.159,1.681,4
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,8.797,1.704,5
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.947,1.581,6
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.945,1.595,7
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.723,1.542,8
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,8.117,1.552,9
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.558,1.382,10
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.654,1.444,11
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.46,1.421,12
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.751,1.43,13
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.519,1.602,14
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.379,1.52,15
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.381,1.5,16
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.317,1.483,17
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.333,1.476,18
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.325,1.455,19
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.303,1.444,20
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.287,1.424,21
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.231,1.396,22
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.294,1.41,23
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.307,1.406,24
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.252,1.412,25
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.275,1.409,26
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.275,1.414,27
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.349,1.431,28
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.275,1.421,29
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.351,1.438,30
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.308,1.427,31
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.326,1.43,32
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.289,1.415,33
/media/data01/AVT-VQDB-UHD-1/segments/Dancers_8s_22229kbps_2160p_60.0fps_h264.mp4,7.342,1.409,34
