input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.531,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.265,5.818,2
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.259,5.59,3
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.3,5.49,4
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.513,5.353,5
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,38.824,5.512,6
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.191,5.634,7
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,38.402,5.742,8
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,39.511,6.461,9
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,38.644,7.037,10
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,38.459,8.784,11
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,37.961,10.356,12
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,38.367,11.051,13
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,36.945,11.711,14
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,36.506,12.284,15
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.799,12.99,16
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.869,13.63,17
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.775,13.911,18
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.671,14.042,19
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.456,14.157,20
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.89,14.227,21
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.135,14.247,22
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.196,14.125,23
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.197,14.014,24
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.912,13.855,25
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,34.881,13.5,26
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.215,13.073,27
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.513,12.736,28
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.986,12.634,29
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.492,12.664,30
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_59720kbps_2160p_59.94fps_h264.mp4,35.006,13.013,31
