input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.557,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.54,0.269,2
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.534,0.181,3
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.538,0.172,4
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.176,5
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.546,0.17,6
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.088,7
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.112,8
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.111,9
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.547,0.168,10
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.084,11
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.11,12
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.108,13
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.547,0.168,14
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.084,15
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.11,16
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.108,17
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.547,0.168,18
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.084,19
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.11,20
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.108,21
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.547,0.168,22
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.084,23
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.11,24
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.108,25
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.547,0.168,26
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.542,0.084,27
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.544,0.11,28
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.552,0.108,29
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.526,0.251,30
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.516,0.171,31
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.504,0.266,32
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.393,4.227,33
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,54.142,3.965,34
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.787,9.743,35
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.832,3.47,36
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.709,3.041,37
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.487,2.556,38
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.537,2.846,39
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.511,3.273,40
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.639,3.173,41
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.388,4.193,42
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.429,3.617,43
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.402,3.689,44
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.518,3.059,45
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.484,4.081,46
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.653,6.311,47
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.64,3.431,48
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.908,3.906,49
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.745,3.592,50
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.883,3.618,51
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.859,3.269,52
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.827,1.014,53
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.597,5.007,54
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.66,3.053,55
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.386,3.668,56
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,53.493,3.684,57
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,28.004,15.745,58
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,27.917,2.759,59
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,27.919,3.544,60
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,31.335,16.501,61
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,29.215,4.008,62
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,29.041,4.177,63
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,28.154,3.898,64
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,28.594,3.771,65
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,27.907,3.686,66
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.572,11.02,67
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.113,2.963,68
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.498,2.964,69
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,25.592,2.977,70
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,25.93,2.661,71
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,25.614,2.954,72
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.016,3.163,73
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,25.848,5.05,74
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.12,3.292,75
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.222,3.597,76
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.726,3.657,77
/media/data01/AVT-VQDB-UHD-1/segments/LeagueOfLegends-1_8s_387kbps_720p_60.0fps_h264.mp4,26.595,3.802,78
