input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.219,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.284,2.672,2
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.342,2.559,3
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.343,2.796,4
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.383,2.497,5
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.284,2.861,6
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.217,2.358,7
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.207,2.482,8
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.219,3.05,9
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.174,3.704,10
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.233,3.685,11
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.343,3.504,12
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.432,3.565,13
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.495,3.43,14
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.629,2.263,15
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.646,1.865,16
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.717,4.159,17
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.693,5.516,18
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.718,6.735,19
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.706,6.533,20
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.788,4.821,21
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.745,4.005,22
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.929,3.423,23
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.967,3.822,24
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,28.136,4.702,25
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.965,5.327,26
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.629,5.651,27
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.432,5.044,28
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.529,5.447,29
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.248,5.609,30
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.16,6.411,31
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.081,8.018,32
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_8s_871kbps_1080p_59.94fps_h264.mp4,27.151,7.552,33
