input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,2.191,4.532,2
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,3.809,4.805,3
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,6.106,4.719,4
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,7.151,4.959,5
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,9.229,5.367,6
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,12.007,5.783,7
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,13.02,6.291,8
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,15.474,6.702,9
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,17.153,7.456,10
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,20.531,8.167,11
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,21.436,9.163,12
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.714,10.124,13
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.306,9.583,14
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.929,9.55,15
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.121,9.384,16
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.493,9.384,17
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.42,9.601,18
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.927,9.545,19
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.027,9.431,20
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.361,9.505,21
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.961,9.389,22
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.521,9.315,23
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.66,9.42,24
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.959,9.401,25
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.917,9.5,26
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.611,9.501,27
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.985,9.548,28
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.329,9.536,29
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.382,9.743,30
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.838,9.831,31
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.142,9.882,32
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.393,9.825,33
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.329,9.891,34
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.852,9.903,35
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.084,9.831,36
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.336,9.828,37
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.138,9.909,38
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.748,9.904,39
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.005,9.912,40
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.492,9.757,41
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.232,9.84,42
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.674,10.118,43
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.171,9.985,44
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.833,10.083,45
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.41,10.432,46
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.9,10.491,47
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.503,10.304,48
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.531,10.208,49
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.202,10.415,50
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.73,10.876,51
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.09,10.646,52
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.564,10.484,53
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.213,10.605,54
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.636,10.7,55
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.042,10.496,56
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.294,10.526,57
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.105,10.611,58
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.632,10.873,59
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.21,11.191,60
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.448,10.56,61
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.091,10.688,62
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.529,11.197,63
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.973,10.839,64
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.273,10.752,65
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.78,11.164,66
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.968,10.922,67
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,23.984,10.667,68
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,29.861,52.733,69
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,28.75,23.268,70
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,28.625,23.44,71
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,28.075,21.621,72
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,28.923,22.407,73
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,27.84,23.258,74
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,27.398,21.461,75
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,26.952,21.206,76
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,27.051,20.007,77
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,25.896,19.3,78
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,25.83,20.388,79
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,25.594,19.633,80
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,26.026,21.249,81
/media/data01/AVT-VQDB-UHD-1/segments/surfing_sony_8bit_15000kbps_2160p_59.94fps_h264.mp4,24.927,19.146,82
