input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.34,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.955,5.118,2
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.054,4.905,3
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.018,4.862,4
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.316,4.708,5
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.942,4.707,6
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.61,4.707,7
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.315,4.672,8
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.799,4.942,9
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.393,5.076,10
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.853,5.593,11
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.728,6.254,12
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.748,6.713,13
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.663,7.038,14
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.179,8.182,15
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.363,9.078,16
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.442,10.136,17
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.088,10.46,18
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.206,10.743,19
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.163,11.123,20
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.386,11.057,21
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.94,11.119,22
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.815,10.921,23
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.805,10.814,24
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.114,10.594,25
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.839,10.016,26
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.797,9.35,27
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.969,8.899,28
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,75.124,8.729,29
/media/data01/AVT-VQDB-UHD-1/segments/Moment_of_Intensity_8s_1138kbps_360p_59.94fps_h264.mp4,74.836,8.783,30
