input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.357,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.229,7.719,2
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.57,8.753,3
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.166,9.233,4
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.385,8.262,5
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.833,7.624,6
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.878,6.513,7
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.866,5.61,8
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.414,6.195,9
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.998,7.467,10
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.936,8.97,11
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.073,7.004,12
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.242,6.161,13
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.592,6.109,14
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.686,5.784,15
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.25,7.252,16
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.092,6.722,17
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.908,5.423,18
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.899,5.047,19
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.593,3.869,20
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.873,3.331,21
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.871,5.096,22
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.558,6.794,23
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.027,7.07,24
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.17,5.19,25
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.053,5.348,26
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.755,5.348,27
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.99,6.649,28
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.002,6.967,29
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.831,5.452,30
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.699,4.802,31
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.661,4.174,32
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.419,3.233,33
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.538,3.263,34
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.911,4.97,35
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.114,7.711,36
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.845,6.806,37
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.778,5.823,38
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.479,6.233,39
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.221,5.304,40
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.45,7.394,41
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.505,6.609,42
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.652,4.529,43
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.299,4.121,44
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.33,3.309,45
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.285,2.959,46
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.451,2.744,47
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.475,3.109,48
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.974,3.806,49
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.243,4.934,50
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.089,7.191,51
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.908,7.545,52
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.97,6.716,53
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,75.198,7.286,54
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.961,6.621,55
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.657,9.67,56
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.324,6.426,57
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.016,5.64,58
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.158,5.357,59
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.194,4.787,60
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.644,4.425,61
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.336,4.642,62
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,73.866,5.11,63
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.038,5.035,64
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.441,4.874,65
/media/data01/AVT-VQDB-UHD-1/segments/bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,74.438,5.375,66
